,Match_ID,date_str,Team,T1_Won,R2.0_T1,ACS_T1,K_T1,D_T1,A_T1,+/- K/D_T1,KAST_T1,ADR_T1,HS%_T1,FK_T1,FD_T1,+/- FK/FD_T1,vs Team,R2.0_T2,ACS_T2,K_T2,D_T2,A_T2,+/- K/D_T2,KAST_T2,ADR_T2,HS%_T2,FK_T2,FD_T2,+/- FK/FD_T2
632,2024-07-13_FURIA/LEVIATÁN,2024-07-13,FURIA,0,0.708,171.0,22.0,30.8,5.8,-8.8,63.2,118.6,32.0,3.8,3.8,0.0,LEVIATÁN,0.708,171.0,22.0,30.8,5.8,-8.8,63.2,118.6,32.0,3.8,3.8,0.0
633,2024-07-13_Gen.G/Paper Rex,2024-07-13,Gen.G,1,1.12,215.4,31.4,22.0,13.8,9.4,78.0,144.6,25.0,5.0,3.2,1.8,Paper Rex,1.12,215.4,31.4,22.0,13.8,9.4,78.0,144.6,25.0,5.0,3.2,1.8
634,2024-07-14_100 Thieves/LOUD,2024-07-14,100 Thieves,0,0.834,208.8,41.4,37.6,15.2,3.8,74.6,129.4,26.2,6.4,5.2,1.2,LOUD,0.834,208.8,41.4,37.6,15.2,3.8,74.6,129.4,26.2,6.4,5.2,1.2
635,2024-07-14_DRX/Gen.G,2024-07-14,DRX,0,0.766,165.6,36.8,43.6,14.8,-6.8,64.0,110.8,30.0,5.8,7.0,-1.2,Gen.G,0.766,165.6,36.8,43.6,14.8,-6.8,64.0,110.8,30.0,5.8,7.0,-1.2
636,2024-07-14_G2 Esports/Sentinels,2024-07-14,G2 Esports,1,1.166,213.8,31.6,25.0,16.0,6.6,78.0,135.2,22.8,5.2,3.0,2.2,Sentinels,1.166,213.8,31.6,25.0,16.0,6.6,78.0,135.2,22.8,5.2,3.0,2.2
637,2024-07-14_Paper Rex/TALON,2024-07-14,Paper Rex,1,1.272,235.2,28.8,17.2,12.6,11.6,85.2,153.6,29.8,3.4,3.0,0.4,TALON,1.272,235.2,28.8,17.2,12.6,11.6,85.2,153.6,29.8,3.4,3.0,0.4
638,2024-07-15_FNATIC/Karmine Corp,2024-07-15,FNATIC,1,0.9039999999999999,197.8,47.2,45.8,16.0,1.4,69.8,128.8,29.2,5.4,8.0,-2.6,Karmine Corp,0.9039999999999999,197.8,47.2,45.8,16.0,1.4,69.8,128.8,29.2,5.4,8.0,-2.6
639,2024-07-15_Natus Vincere/Team Vitality,2024-07-15,Natus Vincere,0,0.8640000000000001,174.2,36.8,44.4,15.4,-7.6,67.2,116.4,28.8,6.4,5.4,1.0,Team Vitality,0.8640000000000001,174.2,36.8,44.4,15.4,-7.6,67.2,116.4,28.8,6.4,5.4,1.0
640,2024-07-16_All Gamers/Trace Esports,2024-07-16,All Gamers,0,0.0,190.0,28.6,33.2,10.2,-4.6,0.0,122.0,30.2,3.8,4.8,-1.0,Trace Esports,0.0,190.0,28.6,33.2,10.2,-4.6,0.0,122.0,30.2,3.8,4.8,-1.0
641,2024-07-16_Bilibili Gaming/JDG Esports,2024-07-16,Bilibili Gaming,1,0.0,219.8,32.8,27.6,15.6,5.2,0.0,137.0,24.4,4.4,4.0,0.4,JDG Esports,0.0,219.8,32.8,27.6,15.6,5.2,0.0,137.0,24.4,4.4,4.0,0.4
642,2024-07-16_FNATIC/FUT Esports,2024-07-16,FNATIC,1,1.15,208.0,32.4,28.4,10.0,4.0,69.4,137.8,30.2,4.8,4.4,0.4,FUT Esports,1.15,208.0,32.4,28.4,10.0,4.0,69.4,137.8,30.2,4.8,4.4,0.4
643,2024-07-16_Team Heretics/Team Vitality,2024-07-16,Team Heretics,0,0.93,194.8,51.2,52.2,23.6,-1.0,73.2,126.6,31.4,7.2,7.6,-0.4,Team Vitality,0.93,194.8,51.2,52.2,23.6,-1.0,73.2,126.6,31.4,7.2,7.6,-0.4
644,2024-07-17_100 Thieves/Sentinels,2024-07-17,100 Thieves,1,1.06,207.4,32.0,28.8,15.6,3.2,75.0,136.4,24.4,5.4,3.2,2.2,Sentinels,1.06,207.4,32.0,28.8,15.6,3.2,75.0,136.4,24.4,5.4,3.2,2.2
645,2024-07-17_Bilibili Gaming/EDward Gaming,2024-07-17,Bilibili Gaming,0,0.0,197.8,41.2,45.2,21.0,-4.0,0.0,131.2,28.2,6.0,6.2,-0.2,EDward Gaming,0.0,197.8,41.2,45.2,21.0,-4.0,0.0,131.2,28.2,6.0,6.2,-0.2
646,2024-07-17_Cloud9/KRÜ Esports,2024-07-17,Cloud9,0,0.9279999999999999,188.8,43.2,52.4,16.0,-9.2,66.8,125.2,30.8,6.0,7.4,-1.4,KRÜ Esports,0.9279999999999999,188.8,43.2,52.4,16.0,-9.2,66.8,125.2,30.8,6.0,7.4,-1.4
647,2024-07-17_FNATIC/Team Vitality,2024-07-17,FNATIC,1,1.048,210.2,32.6,27.0,14.6,5.6,75.2,143.4,28.0,5.4,3.2,2.2,Team Vitality,1.048,210.2,32.6,27.0,14.6,5.6,75.2,143.4,28.0,5.4,3.2,2.2
648,2024-07-17_FUT Esports/Team Heretics,2024-07-17,FUT Esports,0,0.8539999999999999,191.8,31.2,34.0,11.8,-2.8,69.4,127.4,26.4,4.2,5.2,-1.0,Team Heretics,0.8539999999999999,191.8,31.2,34.0,11.8,-2.8,69.4,127.4,26.4,4.2,5.2,-1.0
649,2024-07-17_FunPlus Phoenix/Trace Esports,2024-07-17,FunPlus Phoenix,0,0.0,173.2,23.8,32.6,14.0,-8.8,0.0,115.0,33.0,3.8,4.2,-0.4,Trace Esports,0.0,173.2,23.8,32.6,14.0,-8.8,0.0,115.0,33.0,3.8,4.2,-0.4
650,2024-07-18_100 Thieves/G2 Esports,2024-07-18,100 Thieves,0,0.8320000000000001,184.8,26.2,33.6,11.4,-7.4,65.4,121.0,28.8,3.2,5.4,-2.2,G2 Esports,0.8320000000000001,184.8,26.2,33.6,11.4,-7.4,65.4,121.0,28.8,3.2,5.4,-2.2
651,2024-07-18_Bilibili Gaming/FunPlus Phoenix,2024-07-18,Bilibili Gaming,0,0.0,179.6,41.2,49.6,21.0,-8.4,0.0,117.8,24.2,5.2,7.8,-2.6,FunPlus Phoenix,0.0,179.6,41.2,49.6,21.0,-8.4,0.0,117.8,24.2,5.2,7.8,-2.6
652,2024-07-18_EDward Gaming/Trace Esports,2024-07-18,EDward Gaming,1,0.0,235.4,29.4,17.8,14.2,11.6,0.0,154.4,30.0,3.6,3.0,0.6,Trace Esports,0.0,235.4,29.4,17.8,14.2,11.6,0.0,154.4,30.0,3.6,3.0,0.6
653,2024-07-18_KRÜ Esports/LEVIATÁN,2024-07-18,KRÜ Esports,0,0.562,139.2,14.2,29.0,6.0,-14.8,52.0,96.2,29.0,1.2,5.2,-4.0,LEVIATÁN,0.562,139.2,14.2,29.0,6.0,-14.8,52.0,96.2,29.0,1.2,5.2,-4.0
654,2024-07-19_100 Thieves/KRÜ Esports,2024-07-19,100 Thieves,0,0.89,203.2,49.0,48.4,20.6,0.6,70.8,133.4,23.8,6.2,7.6,-1.4,KRÜ Esports,0.89,203.2,49.0,48.4,20.6,0.6,70.8,133.4,23.8,6.2,7.6,-1.4
655,2024-07-19_FunPlus Phoenix/Trace Esports,2024-07-19,FunPlus Phoenix,1,0.0,202.6,78.4,73.2,30.8,5.2,0.0,133.0,34.8,11.2,10.6,0.6,Trace Esports,0.0,202.6,78.4,73.2,30.8,5.2,0.0,133.0,34.8,11.2,10.6,0.6
656,2024-07-19_G2 Esports/LEVIATÁN,2024-07-19,G2 Esports,1,1.068,209.4,30.2,29.0,11.6,1.2,73.2,135.4,25.4,3.2,4.8,-1.6,LEVIATÁN,1.068,209.4,30.2,29.0,11.6,1.2,73.2,135.4,25.4,3.2,4.8,-1.6
657,2024-07-19_Team Heretics/Team Vitality,2024-07-19,Team Heretics,0,0.9199999999999999,180.6,47.8,57.0,23.4,-9.2,71.0,122.6,39.2,7.4,7.4,0.0,Team Vitality,0.9199999999999999,180.6,47.8,57.0,23.4,-9.2,71.0,122.6,39.2,7.4,7.4,0.0
658,2024-07-20_DRX/Paper Rex,2024-07-20,DRX,1,0.8380000000000001,199.4,74.8,76.2,29.0,-1.4,70.0,131.6,25.8,11.0,10.8,0.2,Paper Rex,0.8380000000000001,199.4,74.8,76.2,29.0,-1.4,70.0,131.6,25.8,11.0,10.8,0.2
659,2024-07-20_EDward Gaming/FunPlus Phoenix,2024-07-20,EDward Gaming,1,0.0,202.4,75.6,74.6,30.0,1.0,0.0,133.6,29.6,8.8,12.4,-3.6,FunPlus Phoenix,0.0,202.4,75.6,74.6,30.0,1.0,0.0,133.6,29.6,8.8,12.4,-3.6
660,2024-07-20_FNATIC/Team Vitality,2024-07-20,FNATIC,1,1.018,212.6,62.0,50.6,29.0,11.4,74.8,140.8,27.2,8.8,7.4,1.4,Team Vitality,1.018,212.6,62.0,50.6,29.0,11.4,74.8,140.8,27.2,8.8,7.4,1.4
661,2024-07-20_KRÜ Esports/LEVIATÁN,2024-07-20,KRÜ Esports,0,0.992,186.4,70.0,79.8,29.4,-9.8,65.8,125.0,27.4,8.4,12.8,-4.4,LEVIATÁN,0.992,186.4,70.0,79.8,29.4,-9.8,65.8,125.0,27.4,8.4,12.8,-4.4
662,2024-07-21_DRX/Gen.G,2024-07-21,DRX,0,0.966,188.0,64.2,74.4,27.4,-10.2,66.8,126.8,26.8,7.4,12.0,-4.6,Gen.G,0.966,188.0,64.2,74.4,27.4,-10.2,66.8,126.8,26.8,7.4,12.0,-4.6
663,2024-07-21_G2 Esports/LEVIATÁN,2024-07-21,G2 Esports,0,0.758,181.2,60.4,74.8,33.2,-14.4,67.4,121.8,20.2,8.8,10.6,-1.8,LEVIATÁN,0.758,181.2,60.4,74.8,33.2,-14.4,67.4,121.8,20.2,8.8,10.6,-1.8
664,2025-01-11_TYLOO/Titan Esports Club,2025-01-11,TYLOO,0,0.0,186.6,30.6,34.0,13.4,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,Titan Esports Club,0.0,186.6,30.6,34.0,13.4,-3.4,0.0,0.0,0.0,0.0,0.0,0.0
665,2025-01-11_Wolves Esports/Xi Lai Gaming,2025-01-11,Wolves Esports,0,0.0,188.4,29.0,34.4,13.2,-5.4,0.0,0.0,0.0,0.0,0.0,0.0,Xi Lai Gaming,0.0,188.4,29.0,34.4,13.2,-5.4,0.0,0.0,0.0,0.0,0.0,0.0
666,2025-01-12_All Gamers/Nova Esports,2025-01-12,All Gamers,0,0.0,170.2,21.8,31.0,10.6,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,Nova Esports,0.0,170.2,21.8,31.0,10.6,-9.2,0.0,0.0,0.0,0.0,0.0,0.0
667,2025-01-12_Dragon Ranger Gaming/JD Mall JDG Esports(JDG Esports),2025-01-12,Dragon Ranger Gaming,1,0.0,213.8,49.8,44.0,20.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,JD Mall JDG Esports(JDG Esports),0.0,213.8,49.8,44.0,20.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0
668,2025-01-15_BBL Esports/GIANTX,2025-01-15,BBL Esports,1,0.982,205.8,49.2,42.4,15.8,6.8,73.4,133.8,30.8,7.4,5.8,1.6,GIANTX,0.982,205.8,49.2,42.4,15.8,6.8,73.4,133.8,30.8,7.4,5.8,1.6
669,2025-01-15_Karmine Corp/Natus Vincere,2025-01-15,Karmine Corp,1,1.046,200.6,40.4,34.8,17.4,5.6,79.0,131.0,35.4,5.2,6.2,-1.0,Natus Vincere,1.046,200.6,40.4,34.8,17.4,5.6,79.0,131.0,35.4,5.2,6.2,-1.0
670,2025-01-16_100 Thieves/MIBR,2025-01-16,100 Thieves,1,1.3519999999999999,218.0,30.8,22.0,13.0,8.8,82.0,142.6,29.0,5.6,2.2,3.4,MIBR,1.3519999999999999,218.0,30.8,22.0,13.0,8.8,82.0,142.6,29.0,5.6,2.2,3.4
671,2025-01-16_Apeks/Gentle Mates,2025-01-16,Apeks,0,1.036,181.2,29.0,34.8,12.4,-5.8,68.2,120.8,32.6,3.8,5.4,-1.6,Gentle Mates,1.036,181.2,29.0,34.8,12.4,-5.8,68.2,120.8,32.6,3.8,5.4,-1.6
672,2025-01-16_Bilibili Gaming/Xi Lai Gaming,2025-01-16,Bilibili Gaming,1,0.0,190.6,47.8,48.0,21.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,Xi Lai Gaming,0.0,190.6,47.8,48.0,21.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0
673,2025-01-16_Evil Geniuses/LOUD,2025-01-16,Evil Geniuses,0,0.768,184.6,31.4,33.4,12.4,-2.0,67.0,122.6,25.8,4.6,5.2,-0.6,LOUD,0.768,184.6,31.4,33.4,12.4,-2.0,67.0,122.6,25.8,4.6,5.2,-0.6
674,2025-01-16_FunPlus Phoenix/Titan Esports Club,2025-01-16,FunPlus Phoenix,1,0.0,203.2,45.0,41.8,17.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,Titan Esports Club,0.0,203.2,45.0,41.8,17.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0
675,2025-01-16_Movistar KOI(KOI)/Team Liquid,2025-01-16,Movistar KOI(KOI),0,0.9179999999999999,184.4,40.6,45.4,15.8,-4.8,71.8,124.2,30.2,5.6,6.8,-1.2,Team Liquid,0.9179999999999999,184.4,40.6,45.4,15.8,-4.8,71.8,124.2,30.2,5.6,6.8,-1.2
676,2025-01-17_2Game Esports/FURIA,2025-01-17,2Game Esports,0,0.8,184.6,23.8,30.4,9.6,-6.6,69.6,124.4,31.6,4.0,3.6,0.4,FURIA,0.8,184.6,23.8,30.4,9.6,-6.6,69.6,124.4,31.6,4.0,3.6,0.4
677,2025-01-17_BBL Esports/FNATIC,2025-01-17,BBL Esports,1,0.8800000000000001,186.6,43.0,49.4,15.6,-6.4,67.4,123.6,31.2,5.4,7.6,-2.2,FNATIC,0.8800000000000001,186.6,43.0,49.4,15.6,-6.4,67.4,123.6,31.2,5.4,7.6,-2.2
678,2025-01-17_Cloud9/NRG Esports,2025-01-17,Cloud9,1,1.1199999999999999,197.2,34.0,35.8,14.6,-1.8,74.6,128.2,21.2,4.8,5.2,-0.4,NRG Esports,1.1199999999999999,197.2,34.0,35.8,14.6,-1.8,74.6,128.2,21.2,4.8,5.2,-0.4
679,2025-01-17_Dragon Ranger Gaming/Trace Esports,2025-01-17,Dragon Ranger Gaming,0,0.0,176.2,25.4,32.4,11.4,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,Trace Esports,0.0,176.2,25.4,32.4,11.4,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2025-01-17_EDward Gaming/Nova Esports,2025-01-17,EDward Gaming,1,0.0,215.8,33.2,30.2,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Nova Esports,0.0,215.8,33.2,30.2,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
681,2025-01-17_Karmine Corp/Team Vitality,2025-01-17,Karmine Corp,0,1.008,191.0,48.4,50.6,19.6,-2.2,71.4,124.8,34.4,6.8,7.6,-0.8,Team Vitality,1.008,191.0,48.4,50.6,19.6,-2.2,71.4,124.8,34.4,6.8,7.6,-0.8
682,2025-01-18_100 Thieves/Sentinels,2025-01-18,100 Thieves,0,0.9720000000000001,196.8,41.6,43.6,19.0,-2.0,72.2,127.2,27.0,5.8,6.4,-0.6,Sentinels,0.9720000000000001,196.8,41.6,43.6,19.0,-2.0,72.2,127.2,27.0,5.8,6.4,-0.6
683,2025-01-18_All Gamers/Xi Lai Gaming,2025-01-18,All Gamers,0,0.0,169.8,30.4,40.2,15.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,Xi Lai Gaming,0.0,169.8,30.4,40.2,15.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
684,2025-01-18_BOOM Esports/T1,2025-01-18,BOOM Esports,0,0.85,193.0,43.4,44.6,21.6,-1.2,71.6,123.4,23.6,6.8,6.0,0.8,T1,0.85,193.0,43.4,44.6,21.6,-1.2,71.6,123.4,23.6,6.8,6.0,0.8
685,2025-01-18_JD Mall JDG Esports(JDG Esports)/Titan Esports Club,2025-01-18,JD Mall JDG Esports(JDG Esports),1,0.0,222.6,30.8,22.4,12.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0,Titan Esports Club,0.0,222.6,30.8,22.4,12.2,8.4,0.0,0.0,0.0,0.0,0.0,0.0
686,2025-01-18_KRÜ Esports/LOUD,2025-01-18,KRÜ Esports,0,0.764,172.0,26.4,30.4,8.6,-4.0,67.2,114.4,30.4,4.4,4.2,0.2,LOUD,0.764,172.0,26.4,30.4,8.6,-4.0,67.2,114.4,30.4,4.4,4.2,0.2
687,2025-01-18_Nongshim RedForce/ZETA DIVISION,2025-01-18,Nongshim RedForce,1,1.124,214.2,33.2,28.6,19.4,4.6,80.8,135.2,23.4,4.8,4.0,0.8,ZETA DIVISION,1.124,214.2,33.2,28.6,19.4,4.6,80.8,135.2,23.4,4.8,4.0,0.8
688,2025-01-19_Cloud9/G2 Esports,2025-01-19,Cloud9,0,0.658,170.2,22.6,31.8,11.0,-9.2,59.6,114.0,25.6,2.8,5.2,-2.4,G2 Esports,0.658,170.2,22.6,31.8,11.0,-9.2,59.6,114.0,25.6,2.8,5.2,-2.4
689,2025-01-19_DetonatioN FocusMe/Rex Regum Qeon,2025-01-19,DetonatioN FocusMe,0,0.8460000000000001,175.2,36.2,45.4,11.2,-9.2,65.0,118.4,31.2,4.6,7.0,-2.4,Rex Regum Qeon,0.8460000000000001,175.2,36.2,45.4,11.2,-9.2,65.0,118.4,31.2,4.6,7.0,-2.4
690,2025-01-19_Dragon Ranger Gaming/TYLOO,2025-01-19,Dragon Ranger Gaming,1,0.0,206.0,31.4,27.8,14.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,TYLOO,0.0,206.0,31.4,27.8,14.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0
691,2025-01-19_FURIA/LEVIATÁN,2025-01-19,FURIA,0,0.876,178.4,24.2,30.2,8.2,-6.0,66.4,119.0,26.8,3.8,4.2,-0.4,LEVIATÁN,0.876,178.4,24.2,30.2,8.2,-6.0,66.4,119.0,26.8,3.8,4.2,-0.4
692,2025-01-19_Global Esports/Team Secret,2025-01-19,Global Esports,1,0.99,193.4,37.8,37.4,15.0,0.4,70.6,128.8,27.6,5.2,5.8,-0.6,Team Secret,0.99,193.4,37.8,37.4,15.0,0.4,70.6,128.8,27.6,5.2,5.8,-0.6
693,2025-01-19_Nova Esports/Wolves Esports,2025-01-19,Nova Esports,1,0.0,205.6,46.8,42.8,19.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolves Esports,0.0,205.6,46.8,42.8,19.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2025-01-20_Bilibili Gaming/FunPlus Phoenix,2025-01-20,Bilibili Gaming,1,0.0,202.6,33.2,29.4,14.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,FunPlus Phoenix,0.0,202.6,33.2,29.4,14.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0
695,2025-01-20_DRX/Nongshim RedForce,2025-01-20,DRX,1,0.982,206.4,46.6,45.4,17.6,1.2,78.8,138.0,24.6,7.2,5.8,1.4,Nongshim RedForce,0.982,206.4,46.6,45.4,17.6,1.2,78.8,138.0,24.6,7.2,5.8,1.4
696,2025-01-20_EDward Gaming/Trace Esports,2025-01-20,EDward Gaming,0,0.0,155.4,17.8,27.6,7.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,Trace Esports,0.0,155.4,17.8,27.6,7.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
697,2025-01-20_Paper Rex/T1,2025-01-20,Paper Rex,0,1.088,197.6,44.0,46.6,20.0,-2.6,73.2,131.4,26.2,6.2,6.6,-0.4,T1,1.088,197.6,44.0,46.6,20.0,-2.6,73.2,131.4,26.2,6.2,6.6,-0.4
698,2025-01-21_Dragon Ranger Gaming/Nova Esports,2025-01-21,Dragon Ranger Gaming,1,0.0,214.2,31.6,25.2,16.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,Nova Esports,0.0,214.2,31.6,25.2,16.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0
699,2025-01-21_JD Mall JDG Esports(JDG Esports)/Xi Lai Gaming,2025-01-21,JD Mall JDG Esports(JDG Esports),0,0.0,191.2,39.4,43.0,14.0,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,Xi Lai Gaming,0.0,191.2,39.4,43.0,14.0,-3.6,0.0,0.0,0.0,0.0,0.0,0.0
700,2025-01-22_Dragon Ranger Gaming/FunPlus Phoenix,2025-01-22,Dragon Ranger Gaming,1,0.0,192.2,40.0,42.2,18.6,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,FunPlus Phoenix,0.0,192.2,40.0,42.2,18.6,-2.2,0.0,0.0,0.0,0.0,0.0,0.0
701,2025-01-22_EDward Gaming/Xi Lai Gaming,2025-01-22,EDward Gaming,1,0.0,211.0,45.6,39.0,19.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,Xi Lai Gaming,0.0,211.0,45.6,39.0,19.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0
702,2025-01-22_FUT Esports/Team Liquid,2025-01-22,FUT Esports,1,1.0,217.4,31.2,26.4,12.6,4.8,80.0,144.2,29.2,4.6,3.2,1.4,Team Liquid,1.0,217.4,31.2,26.4,12.6,4.8,80.0,144.2,29.2,4.6,3.2,1.4
703,2025-01-22_Gentle Mates/Team Heretics,2025-01-22,Gentle Mates,0,0.716,175.0,33.0,36.4,13.0,-3.4,63.4,113.8,35.0,5.4,5.4,0.0,Team Heretics,0.716,175.0,33.0,36.4,13.0,-3.4,63.4,113.8,35.0,5.4,5.4,0.0
704,2025-01-23_Bilibili Gaming/Trace Esports,2025-01-23,Bilibili Gaming,0,0.0,197.6,45.2,47.8,16.8,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,Trace Esports,0.0,197.6,45.2,47.8,16.8,-2.6,0.0,0.0,0.0,0.0,0.0,0.0
705,2025-01-23_Cloud9/MIBR,2025-01-23,Cloud9,0,0.906,188.2,41.6,45.2,21.8,-3.6,70.0,123.0,30.6,6.6,5.8,0.8,MIBR,0.906,188.2,41.6,45.2,21.8,-3.6,70.0,123.0,30.6,6.6,5.8,0.8
706,2025-01-23_Dragon Ranger Gaming/EDward Gaming,2025-01-23,Dragon Ranger Gaming,0,0.0,155.8,18.8,31.0,10.4,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,EDward Gaming,0.0,155.8,18.8,31.0,10.4,-12.2,0.0,0.0,0.0,0.0,0.0,0.0
707,2025-01-23_Evil Geniuses/FURIA,2025-01-23,Evil Geniuses,1,1.136,209.8,30.0,25.2,12.6,4.8,77.6,138.6,31.6,4.4,3.6,0.8,FURIA,1.136,209.8,30.0,25.2,12.6,4.8,77.6,138.6,31.6,4.4,3.6,0.8
708,2025-01-23_FNATIC/Natus Vincere,2025-01-23,FNATIC,1,0.998,200.8,50.8,48.8,20.6,2.0,72.6,136.0,28.6,7.6,6.6,1.0,Natus Vincere,0.998,200.8,50.8,48.8,20.6,2.0,72.6,136.0,28.6,7.6,6.6,1.0
709,2025-01-23_GIANTX/Karmine Corp,2025-01-23,GIANTX,1,0.984,189.6,47.0,45.6,21.2,1.4,73.0,122.4,27.4,8.0,6.0,2.0,Karmine Corp,0.984,189.6,47.0,45.6,21.2,1.4,73.0,122.4,27.4,8.0,6.0,2.0
710,2025-01-24_100 Thieves/NRG Esports,2025-01-24,100 Thieves,0,0.844,178.2,43.6,49.6,19.0,-6.0,72.2,113.6,28.6,7.2,6.8,0.4,NRG Esports,0.844,178.2,43.6,49.6,19.0,-6.0,72.2,113.6,28.6,7.2,6.8,0.4
711,2025-01-24_2Game Esports/KRÜ Esports,2025-01-24,2Game Esports,0,0.614,167.0,17.0,26.0,7.8,-9.0,63.8,108.6,30.8,2.8,3.4,-0.6,KRÜ Esports,0.614,167.0,17.0,26.0,7.8,-9.0,63.8,108.6,30.8,2.8,3.4,-0.6
712,2025-01-24_Apeks/Team Liquid,2025-01-24,Apeks,0,0.8280000000000001,186.8,42.8,48.4,18.2,-5.6,72.6,127.6,30.4,6.0,7.0,-1.0,Team Liquid,0.8280000000000001,186.8,42.8,48.4,18.2,-5.6,72.6,127.6,30.4,6.0,7.0,-1.0
713,2025-01-24_Bilibili Gaming/EDward Gaming,2025-01-24,Bilibili Gaming,0,0.0,179.2,38.8,48.6,15.2,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,EDward Gaming,0.0,179.2,38.8,48.6,15.2,-9.8,0.0,0.0,0.0,0.0,0.0,0.0
714,2025-01-24_Gentle Mates/Movistar KOI(KOI),2025-01-24,Gentle Mates,1,1.17,209.8,41.6,34.8,17.2,6.8,79.8,134.8,33.8,6.0,5.0,1.0,Movistar KOI(KOI),1.17,209.8,41.6,34.8,17.2,6.8,79.8,134.8,33.8,6.0,5.0,1.0
715,2025-01-25_EDward Gaming/Trace Esports,2025-01-25,EDward Gaming,1,0.0,214.6,74.6,64.2,33.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,Trace Esports,0.0,214.6,74.6,64.2,33.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0
716,2025-01-25_Gen.G/Rex Regum Qeon,2025-01-25,Gen.G,1,0.8,185.6,43.4,45.4,14.4,-2.0,65.6,121.4,27.0,5.2,8.0,-2.8,Rex Regum Qeon,0.8,185.6,43.4,45.4,14.4,-2.0,65.6,121.4,27.0,5.2,8.0,-2.8
717,2025-01-25_Global Esports/TALON,2025-01-25,Global Esports,0,0.7220000000000001,184.2,39.8,40.6,11.8,-0.8,68.6,119.6,32.6,6.0,6.2,-0.2,TALON,0.7220000000000001,184.2,39.8,40.6,11.8,-0.8,68.6,119.6,32.6,6.0,6.2,-0.2
718,2025-01-26_BOOM Esports/Nongshim RedForce,2025-01-26,BOOM Esports,0,0.8720000000000001,183.8,37.0,41.8,17.0,-4.8,75.8,122.0,23.8,5.2,6.2,-1.0,Nongshim RedForce,0.8720000000000001,183.8,37.0,41.8,17.0,-4.8,75.8,122.0,23.8,5.2,6.2,-1.0
719,2025-01-26_Paper Rex/ZETA DIVISION,2025-01-26,Paper Rex,1,1.236,231.6,33.0,22.4,12.2,10.6,82.6,152.6,29.8,4.8,3.0,1.8,ZETA DIVISION,1.236,231.6,33.0,22.4,12.2,10.6,82.6,152.6,29.8,4.8,3.0,1.8
720,2025-01-27_DetonatioN FocusMe/Global Esports,2025-01-27,DetonatioN FocusMe,1,1.144,205.2,34.2,29.4,12.2,4.8,75.2,133.8,32.8,5.2,4.0,1.2,Global Esports,1.144,205.2,34.2,29.4,12.2,4.8,75.2,133.8,32.8,5.2,4.0,1.2
721,2025-01-27_Rex Regum Qeon/Team Secret,2025-01-27,Rex Regum Qeon,1,1.138,213.8,42.6,34.4,15.8,8.2,73.6,136.0,33.0,5.8,5.4,0.4,Team Secret,1.138,213.8,42.6,34.4,15.8,8.2,73.6,136.0,33.0,5.8,5.4,0.4
722,2025-01-29_BBL Esports/Team Heretics,2025-01-29,BBL Esports,0,0.952,183.4,27.8,33.8,13.2,-6.0,68.2,122.6,29.4,3.0,5.8,-2.8,Team Heretics,0.952,183.4,27.8,33.8,13.2,-6.0,68.2,122.6,29.4,3.0,5.8,-2.8
723,2025-01-29_FUT Esports/Team Vitality,2025-01-29,FUT Esports,0,0.664,172.6,21.8,30.6,8.4,-8.8,65.4,112.2,25.0,2.4,5.0,-2.6,Team Vitality,0.664,172.6,21.8,30.6,8.4,-8.8,65.4,112.2,25.0,2.4,5.0,-2.6
